id,title,sector_name,administrative_level,estimated_cost,investment_status,project_status,category,sub_sector
1849,Électrification rurale hors réseau,Électrification rurale hors réseau,N’DAHONTA,5000000,p,N,Énergie et éclairage,Électrification rurale hors réseau
1836,Électrification rurale hors réseau,Électrification rurale hors réseau,NATAGATA,5000000,p,N,Énergie et éclairage,Électrification rurale hors réseau
1846,Électrification rurale hors réseau,Électrification rurale hors réseau,SONTA,5000000,p,N,Énergie et éclairage,Électrification rurale hors réseau
1830,Électrification rural hors réseau,Électrification rurale hors réseau,KOUGNIERI,5000000,p,N,Énergie et éclairage,Électrification rurale hors réseau
2012,Electrification  solaire,Éclairage public solaire,GBÉNIKI,5000000,p,N,Énergie et éclairage,Éclairage public solaire
2650,Électrification solaire,Éclairage public solaire,MOUPÉMOU,5000000,p,N,Énergie et éclairage,Éclairage public solaire
1872,Électrification solaire,Éclairage public solaire,ZANNIOURI,5000000,p,N,Énergie et éclairage,Éclairage public solaire
1879,Électrification solaire,Éclairage public solaire,KOUANDATA,5000000,p,N,Énergie et éclairage,Éclairage public solaire
1900,Électrification solaire,Éclairage public solaire,KOUTIÉ TCHATIDO,5000000,p,N,Énergie et éclairage,Éclairage public solaire
1701,Electrification solaire à l'EPP Koutchamagou,Autre,KOUTCHA-KOUMAGOU,5000000,p,N,Education,Module de trois (3) salles de classes + bureau et magasins pour les écoles primaires
1527,Électrification solaire du village,Éclairage public solaire,DAMOUTI,5000000,p,N,Énergie et éclairage,Éclairage public solaire
2053,Electrofier le village à base de lampadaire solaire,Éclairage public solaire,PAMOU,5000000,p,N,Énergie et éclairage,Éclairage public solaire
817,Ensablement du barrage et construction d'un pont,Autre,OUROUMONSI- PEULH,5000000,p,N,Transport rural (connectivité),Piste de desserte rurale
1745,Équipements de transformation des déchets solides en compost,Autre,ZONGO DE KOUANDE,5000000,p,N,Hygiène et assainissement (WASH),Blocs de latrines publiques modernes
2624,Équipements de transformation de soja en fromage,Autre,BOROUKOU-PEULH,5000000,p,N,Transformation,Equipement
39,Équipements du centre de santé de Anandana,Autre,FOUNGOU,5000000,p,N,Santé,Centre de santé d'arrondissement (CSA) ou Centre de santé de commune (CSC)
43,Équipements du centre de santé de Anandana,Autre,KOUTCHANTI,5000000,p,N,Santé,Centre de santé d'arrondissement (CSA) ou Centre de santé de commune (CSC)
288,Équipements du laboratoire,Autre,PÉNESSOULOU,5000000,p,N,Education,Module de trois (3) salles de classes + bureau et magasins pour les écoles primaires
1169,Équipements sanitaires et construction de cuisine à la maternité,Autre,GBÉNIKI DE SOROKO,5000000,p,N,Santé,Lits de maternité et d'hospitalisation
1321,Équiper le centre de santé d'arrondissement de Tomboutou,Autre,BANILOUA,5000000,p,N,Santé,Centre de santé d'arrondissement (CSA) ou Centre de santé de commune (CSC)
1326,Équiper le centre de santé d'arrondissement de Tomboutou,Autre,DÈGUÈ-DÈGUÉ,5000000,p,N,Santé,Centre de santé d'arrondissement (CSA) ou Centre de santé de commune (CSC)
1336,Équiper le centre de santé d'arrondissement de Tomboutou,Autre,TOUMBOUTOU KOUBOUA,5000000,p,N,Santé,Centre de santé d'arrondissement (CSA) ou Centre de santé de commune (CSC)
2052,Equiper le centre de santé de Badjoudè en équipement adéquats,Autre,PAMOU,5000000,p,N,Santé,Centre de santé d'arrondissement (CSA) ou Centre de santé de commune (CSC)
2030,Équiper le centre de santé de Sètrah,Autre,SÈTRAH,5000000,p,N,Santé,Centre de santé d'arrondissement (CSA) ou Centre de santé de commune (CSC)
1130,Équiper le centre de santé en mobilier et en infrastructures sanitaires,Autre,GAMA,5000000,p,N,Santé,Centre de santé d'arrondissement (CSA) ou Centre de santé de commune (CSC)
640,Étude et aménagement de l'axe BOA et KORODJI sur le marigot BOA GOOROU,Autre,BOA,5000000,p,N,Transport rural (connectivité),Piste de desserte rurale
1985,Étude et construction d'un barrage agro-pastorale,Autre,BOUCA,5000000,p,N,Production animale,Aménagement
2671,Etudesetconstructiond'unbarrageagro-pastoral,Autre,ADA-KPANÉ,5000000,p,N,Production animale,Aménagement
2678,Etudesetréalisationd’unouvragedefranchissementsurlemarigotSorinaetaménagementsommairedela piste en Bouca worou et Gnel Ada,Autre,BOUCA-WOOROU,5000000,p,N,Transport rural (connectivité),Piste de desserte rurale
370,Étude technique et réalisation d'une retenue d'eau,Autre,KAKATINNIN,5000000,p,N,Production végétale,Aménagement
340,Étude technique et réhabilitation de la retenue d'eau,Autre,MAREGUINTA,5000000,p,N,Production végétale,Aménagement
337,Étude technique et réhabilitation de la retenue d'eau,Autre,GUIRI-PEULH,5000000,p,N,Production végétale,Aménagement
324,Étude technique et réhabilitation d'un e retenue d'eau,Autre,DÉRASSI,5000000,p,N,Production végétale,Aménagement
330,Étude technique et réhabilitation d'une retenue d'eau,Autre,GANNOURÈ-HÈRÈ,5000000,p,N,Production végétale,Aménagement
2620,Extension centre de santé,Autre,NASSOUKOU,5000000,p,N,Santé,Centre de santé d'arrondissement (CSA) ou Centre de santé de commune (CSC)
2063,Extension de l'électricité dans le village,Éclairage public solaire,BIRNI MARO,5000000,p,N,Énergie et éclairage,Éclairage public solaire
1885,Extension de l'énergie solaire,Éclairage public solaire,KOUNADORGOU,5000000,p,N,Énergie et éclairage,Éclairage public solaire
2693,Extension des infrastructures hospitalier,Autre,BIRNI-KPÉBIROU,5000000,p,N,Santé,Centre de santé d'arrondissement (CSA) ou Centre de santé de commune (CSC)
2694,Extension des infrastructures routière,Autre,BIRNI-KPÉBIROU,5000000,p,N,Transport rural (connectivité),Piste de desserte rurale
165,Extension du dispensaire à travers la construction d’une salle d’hospitalisation,Autre,KAOUTÉ,5000000,p,N,Santé,Dispensaire isolé
1483,Extension du réseau électrique du village,Autre,GNÉMASSON,5000000,p,N,Accès à l'eau,Forage simple
896,Extension électrique,Éclairage public solaire,GOUROU DE NIKKI,5000000,p,N,Énergie et éclairage,Éclairage public solaire
907,Extension électrique,Éclairage public solaire,TOTOROU,5000000,p,N,Énergie et éclairage,Éclairage public solaire
245,Extensions des points d’eau,Autre,BAPARAPÉ,5000000,p,N,Autre,Autre
1804,FFORAGE D’EAU POTABLE,Autre,BOROYINDÉ,5000000,p,N,Accès à l'eau,Forage simple
2086,Forage agropastoral,Autre,TCHALADÈ,5000000,p,N,Accès à l'eau,Forage simple
1571,Forage d'un point d'eau,Autre,OTANONGOU,5000000,p,N,Accès à l'eau,Forage simple
2527,Forage d'un point d'eau potable,Autre,AGBONTÊ,5000000,p,N,Accès à l'eau,Forage simple
2660,Forage équipe d'un château d'eau  et de bornes fontaines,Autre,MANOUGOU,5000000,p,N,Accès à l'eau,Forage simple
2635,Forage et abreuvoir,Autre,YÉDÉKAHOUN,5000000,p,N,Accès à l'eau,Forage + abreuvoir
2614,Formation,Autre,SINAOU,5000000,p,N,Education,Infrastructure d'alphabétisation
2276,Formation sur l'élevage des petites ruminant,Autre,SÈKÈRÈ-GANDO,5000000,p,N,Production animale,Aménagement
2615,Fourniture de lampadaires solaires,Éclairage public solaire,BORO DE GUIMARO,5000000,p,N,Énergie et éclairage,Éclairage public solaire
1672,Fourniture de pépinières d’herbe au profit des bœufs des éleveurs du village,Autre,TABA,5000000,p,N,Production animale,Aménagement
1509,Fourniture d'équipements à l'hôpital de Péhunco,Autre,PÉHUNCO II,5000000,p,N,Santé,Centre de santé d'arrondissement (CSA) ou Centre de santé de commune (CSC)
2548,Fourniture des panneaux solaires photovoltaïque aux lieux publique de Koukotougou,Électrification rurale hors réseau,KOTOTOUGOU,5000000,p,N,Énergie et éclairage,Électrification rurale hors réseau
1673,Fourniture des produits de traitement des bœufs au profit du groupement des éleveurs appelé UCOPER,Autre,TABA,5000000,p,N,Production animale,Aménagement
1501,Fourniture de tables et bancs au profit de l'EPP Gbéba et construction d'une cantine,Autre,GBÉBA DE PEHUNCO,5000000,p,N,Education,Complexe pour les cantines scolaires
656,Fourniture et pose de quinze lampadaires solaires photovoltaïques à KORODJI et environs,Électrification rurale hors réseau,KORODJI,5000000,p,N,Énergie et éclairage,Électrification rurale hors réseau
650,Fourniture et pose de soixante dix lampadaires solaires photovoltaïques,Électrification rurale hors réseau,GNEL-DJOBO,5000000,p,N,Énergie et éclairage,Électrification rurale hors réseau
1514,Fournitures d'équipement à l'hôtel de Péhunco,Autre,SINAOURAROU,5000000,p,N,Autre,Autre
745,Fournitures et pose de 30 lampadaires solaires photovoltaïques,Électrification rurale hors réseau,GANDO-BAKA,5000000,p,N,Énergie et éclairage,Électrification rurale hors réseau
2048,Implantation des lampadaire solaire dans le village,Éclairage public solaire,ATCHANKOMOU,5000000,p,N,Énergie et éclairage,Éclairage public solaire
2698,Installation,Autre,GORGOBA,5000000,p,N,Autre,Autre
1139,Installation d'accès à la communication téléphonique,Autre,MOKOLLÉ,5000000,p,N,Autre,Autre
326,Installation de 100 panneaux solaires pour l'éclairage public,Électrification rurale hors réseau,DÉRASSI,5000000,p,N,Énergie et éclairage,Électrification rurale hors réseau
1359,Installation de 25 lampadaires solaires dans les points stratégiques de Kalé,Éclairage public solaire,KALÉ,5000000,p,N,Énergie et éclairage,Éclairage public solaire
1348,Installation de 25 lampadaires solaires dans les points stratégiques de Soukarou,Éclairage public solaire,SOUKAROU,5000000,p,N,Énergie et éclairage,Éclairage public solaire
361,Installation de 30 lampadaire solaire,Éclairage public solaire,NÉGANZI,5000000,p,N,Énergie et éclairage,Éclairage public solaire
1285,Installation de 30 lampadaires solaires pour l'éclairage public,Éclairage public solaire,MOLLA,5000000,p,N,Énergie et éclairage,Éclairage public solaire
1270,Installation de 30 lampadaires solaires pour l'éclairage public,Éclairage public solaire,SAKAWAN-TÉDJI,5000000,p,N,Énergie et éclairage,Éclairage public solaire
355,Installation de 50 panneaux scolaires,Autre,GOROGAWO,5000000,p,N,Education,Module de trois (3) salles de classes + bureau et magasins pour les écoles primaires
363,Installation de 50 panneaux solaires,Électrification rurale hors réseau,NÉGANZI-PEULH,5000000,p,N,Énergie et éclairage,Électrification rurale hors réseau
350,Installation de 50 panneaux solaires pour l'éclairage publics,Électrification rurale hors réseau,BASSO,5000000,p,N,Énergie et éclairage,Électrification rurale hors réseau
1369,installation de 6 lampadaires solaires photovoltaïques,Électrification rurale hors réseau,GANSOSSO-YIROUSSÉ,5000000,p,N,Énergie et éclairage,Électrification rurale hors réseau
1372,installation de 8 lampadaires solaires photovoltaïques,Électrification rurale hors réseau,GANDO-KOSSIKANA,5000000,p,N,Énergie et éclairage,Électrification rurale hors réseau
367,Installation de cent cinq panneaux solaires pour l'éclairage public,Électrification rurale hors réseau,KAKATINNIN,5000000,p,N,Énergie et éclairage,Électrification rurale hors réseau
623,Installation de centrale solaire Électrique,Éclairage public solaire,BOUGNANKOU,5000000,p,N,Énergie et éclairage,Éclairage public solaire
1669,Installation de forage et abreuvoir,Autre,TABA,5000000,p,N,Accès à l'eau,Forage + abreuvoir
1666,Installation de forage et abreuvoirs,Autre,WOLO,5000000,p,N,Accès à l'eau,Forage + abreuvoir
1651,Installation de kits solaire a l'EPP koutchagou,Autre,KOUDOGOU,5000000,p,N,Education,Module de trois (3) salles de classes + bureau et magasins pour les écoles primaires
627,Installation de lampadaire solaire,Éclairage public solaire,GBANDÉ,5000000,p,N,Énergie et éclairage,Éclairage public solaire
636,Installation de lampadaire solaire,Éclairage public solaire,SONON,5000000,p,N,Énergie et éclairage,Éclairage public solaire
2263,Installation de lampadaire solaire publique au profit de la communauté,Éclairage public solaire,SEHVESSI,5000000,p,N,Énergie et éclairage,Éclairage public solaire
2248,Installation de lampadaire solaire publique au profit de la communauté,Éclairage public solaire,BATOULOU MOUNLA,5000000,p,N,Énergie et éclairage,Éclairage public solaire
590,Installation de lampadaire solaires,Éclairage public solaire,SOMBIRIKPÉROU,5000000,p,N,Énergie et éclairage,Éclairage public solaire
440,Installation de lampadaires solaire public,Éclairage public solaire,SOUBO-GANDÉROU,5000000,p,N,Énergie et éclairage,Éclairage public solaire
675,Installation de lampadaires solaires,Éclairage public solaire,SÉBANA,5000000,p,N,Énergie et éclairage,Éclairage public solaire
578,Installation de lampadaires solaires,Éclairage public solaire,WOKPAROU,5000000,p,N,Énergie et éclairage,Éclairage public solaire
85,Installation de l'éclairage public à Akpadè par des lampadaires,Éclairage public solaire,AKPADÈ,5000000,p,N,Énergie et éclairage,Éclairage public solaire
1981,Installation de l’électricité ou panneaux électrique dans les hameaux et les vons obscure,Éclairage public solaire,DANRI,5000000,p,N,Énergie et éclairage,Éclairage public solaire
2274,Installation de panneaux solaires dans les hameaux de Wargou.,Électrification rurale hors réseau,WARGOU,5000000,p,N,Énergie et éclairage,Électrification rurale hors réseau
1080,Installation de panneaux solaires dans le village,Électrification rurale hors réseau,IGRIGOU,5000000,p,N,Énergie et éclairage,Électrification rurale hors réseau
1064,Installation de panneaux solaires dans le village,Électrification rurale hors réseau,IBOTO,5000000,p,N,Énergie et éclairage,Électrification rurale hors réseau
309,Installation de panneaux solaires et photovoltaïque,Électrification rurale hors réseau,ABINTAGA,5000000,p,N,Énergie et éclairage,Électrification rurale hors réseau
2733,Installation de poteau à paneau photovoltaiques,Éclairage public solaire,TORA,5000000,p,N,Énergie et éclairage,Éclairage public solaire
